3742.5465 	EXP 	fixation: autoDraw = True
3743.5459 	EXP 	grating: autoDraw = True
3743.5622 	EXP 	fixation: autoDraw = False
3743.8453 	EXP 	grating: autoDraw = False
3744.2508 	EXP 	New trial (rep=67, index=0): None
3744.2623 	EXP 	fixation: autoDraw = False
3744.2623 	EXP 	grating: autoDraw = False
3744.2623 	EXP 	grating: ori = 0.0
3744.2623 	EXP 	fixation: autoDraw = True
3745.2625 	EXP 	fixation: autoDraw = False
3745.2625 	EXP 	grating: autoDraw = True
3745.5619 	EXP 	grating: autoDraw = False
3745.9519 	EXP 	New trial (rep=68, index=0): None
3745.9631 	EXP 	fixation: autoDraw = False
3745.9631 	EXP 	grating: autoDraw = False
3745.9631 	EXP 	grating: ori = 0.0
3745.9631 	EXP 	fixation: autoDraw = True
3746.9617 	EXP 	grating: autoDraw = True
3746.9790 	EXP 	fixation: autoDraw = False
3747.2614 	EXP 	grating: autoDraw = False
3747.9014 	EXP 	New trial (rep=69, index=0): None
3747.9128 	EXP 	fixation: autoDraw = False
3747.9128 	EXP 	grating: autoDraw = False
3747.9128 	EXP 	grating: ori = 0.0
3747.9128 	EXP 	fixation: autoDraw = True
3748.9119 	EXP 	grating: autoDraw = True
3748.9279 	EXP 	fixation: autoDraw = False
3749.2115 	EXP 	grating: autoDraw = False
3749.7009 	EXP 	New trial (rep=70, index=0): None
3749.7120 	EXP 	fixation: autoDraw = False
3749.7120 	EXP 	grating: autoDraw = False
3749.7120 	EXP 	grating: ori = -2.0
3749.7120 	EXP 	fixation: autoDraw = True
3750.7108 	EXP 	fixation: autoDraw = False
3750.7108 	EXP 	grating: autoDraw = True
3751.0105 	EXP 	grating: autoDraw = False
3751.3515 	EXP 	New trial (rep=71, index=0): None
3751.3638 	EXP 	fixation: autoDraw = False
3751.3638 	EXP 	grating: autoDraw = False
3751.3638 	EXP 	grating: ori = 2.0
3751.3638 	EXP 	fixation: autoDraw = True
3752.3612 	EXP 	grating: autoDraw = True
3752.3779 	EXP 	fixation: autoDraw = False
3752.6768 	EXP 	grating: autoDraw = False
3753.3656 	EXP 	New trial (rep=72, index=0): None
3753.3778 	EXP 	fixation: autoDraw = False
3753.3778 	EXP 	grating: autoDraw = False
3753.3778 	EXP 	grating: ori = 0.0
3753.3778 	EXP 	fixation: autoDraw = True
3754.3773 	EXP 	fixation: autoDraw = False
3754.3773 	EXP 	grating: autoDraw = True
3754.6769 	EXP 	grating: autoDraw = False
3754.9171 	EXP 	New trial (rep=73, index=0): None
3754.9289 	EXP 	fixation: autoDraw = False
3754.9289 	EXP 	grating: autoDraw = False
3754.9289 	EXP 	grating: ori = 0.0
3754.9289 	EXP 	fixation: autoDraw = True
3755.9267 	EXP 	grating: autoDraw = True
3755.9430 	EXP 	fixation: autoDraw = False
3756.2262 	EXP 	grating: autoDraw = False
3756.4641 	EXP 	New trial (rep=74, index=0): None
3756.4761 	EXP 	fixation: autoDraw = False
3756.4761 	EXP 	grating: autoDraw = False
3756.4761 	EXP 	grating: ori = -3.0
3756.4761 	EXP 	fixation: autoDraw = True
3757.4764 	EXP 	fixation: autoDraw = False
3757.4764 	EXP 	grating: autoDraw = True
3757.7762 	EXP 	grating: autoDraw = False
3758.0982 	EXP 	New trial (rep=75, index=0): None
3758.1097 	EXP 	fixation: autoDraw = False
3758.1097 	EXP 	grating: autoDraw = False
3758.1097 	EXP 	grating: ori = -5.0
3758.1097 	EXP 	fixation: autoDraw = True
3759.1092 	EXP 	fixation: autoDraw = False
3759.1092 	EXP 	grating: autoDraw = True
3759.4093 	EXP 	grating: autoDraw = False
3759.5644 	EXP 	New trial (rep=76, index=0): None
3759.5760 	EXP 	fixation: autoDraw = False
3759.5760 	EXP 	grating: autoDraw = False
3759.5760 	EXP 	grating: ori = 0.0
3759.5760 	EXP 	fixation: autoDraw = True
3760.5754 	EXP 	fixation: autoDraw = False
3760.5754 	EXP 	grating: autoDraw = True
3760.8755 	EXP 	grating: autoDraw = False
3761.2285 	EXP 	New trial (rep=77, index=0): None
3761.2420 	EXP 	fixation: autoDraw = False
3761.2420 	EXP 	grating: autoDraw = False
3761.2420 	EXP 	grating: ori = 0.0
3761.2420 	EXP 	fixation: autoDraw = True
3762.2419 	EXP 	fixation: autoDraw = False
3762.2419 	EXP 	grating: autoDraw = True
3762.5421 	EXP 	grating: autoDraw = False
3762.8321 	EXP 	New trial (rep=78, index=0): None
3762.8425 	EXP 	fixation: autoDraw = False
3762.8425 	EXP 	grating: autoDraw = False
3762.8425 	EXP 	grating: ori = 0.0
3762.8425 	EXP 	fixation: autoDraw = True
3763.8427 	EXP 	fixation: autoDraw = False
3763.8427 	EXP 	grating: autoDraw = True
3764.1585 	EXP 	grating: autoDraw = False
3764.3317 	EXP 	New trial (rep=79, index=0): None
3764.3425 	EXP 	fixation: autoDraw = False
3764.3425 	EXP 	grating: autoDraw = False
3764.3425 	EXP 	grating: ori = 0.0
3764.3425 	EXP 	fixation: autoDraw = True
3765.3412 	EXP 	grating: autoDraw = True
3765.3579 	EXP 	fixation: autoDraw = False
3765.6413 	EXP 	grating: autoDraw = False
3765.8310 	EXP 	New trial (rep=80, index=0): None
3765.8422 	EXP 	fixation: autoDraw = False
3765.8422 	EXP 	grating: autoDraw = False
3765.8422 	EXP 	grating: ori = -5.0
3765.8422 	EXP 	fixation: autoDraw = True
3766.8409 	EXP 	grating: autoDraw = True
3766.8577 	EXP 	fixation: autoDraw = False
3767.1409 	EXP 	grating: autoDraw = False
3767.4149 	EXP 	New trial (rep=81, index=0): None
3767.4255 	EXP 	fixation: autoDraw = False
3767.4255 	EXP 	grating: autoDraw = False
3767.4255 	EXP 	grating: ori = -4.0
3767.4255 	EXP 	fixation: autoDraw = True
3768.4241 	EXP 	grating: autoDraw = True
3768.4407 	EXP 	fixation: autoDraw = False
3768.7240 	EXP 	grating: autoDraw = False
3769.3279 	EXP 	New trial (rep=82, index=0): None
3769.3400 	EXP 	fixation: autoDraw = False
3769.3400 	EXP 	grating: autoDraw = False
3769.3400 	EXP 	grating: ori = 0.0
3769.3400 	EXP 	fixation: autoDraw = True
3770.3403 	EXP 	fixation: autoDraw = False
3770.3403 	EXP 	grating: autoDraw = True
3770.6403 	EXP 	grating: autoDraw = False
3770.8952 	EXP 	New trial (rep=83, index=0): None
3770.9071 	EXP 	fixation: autoDraw = False
3770.9071 	EXP 	grating: autoDraw = False
3770.9071 	EXP 	grating: ori = 4.0
3770.9071 	EXP 	fixation: autoDraw = True
3771.9062 	EXP 	fixation: autoDraw = False
3771.9062 	EXP 	grating: autoDraw = True
3772.2063 	EXP 	grating: autoDraw = False
3772.4952 	EXP 	New trial (rep=84, index=0): None
3772.5063 	EXP 	fixation: autoDraw = False
3772.5063 	EXP 	grating: autoDraw = False
3772.5063 	EXP 	grating: ori = 1.0
3772.5063 	EXP 	fixation: autoDraw = True
3773.5063 	EXP 	fixation: autoDraw = False
3773.5063 	EXP 	grating: autoDraw = True
3773.8058 	EXP 	grating: autoDraw = False
3774.1423 	EXP 	New trial (rep=85, index=0): None
3774.1558 	EXP 	fixation: autoDraw = False
3774.1558 	EXP 	grating: autoDraw = False
3774.1558 	EXP 	grating: ori = 0.0
3774.1558 	EXP 	fixation: autoDraw = True
3775.1558 	EXP 	fixation: autoDraw = False
3775.1558 	EXP 	grating: autoDraw = True
3775.4555 	EXP 	grating: autoDraw = False
3775.6940 	EXP 	New trial (rep=86, index=0): None
3775.7059 	EXP 	fixation: autoDraw = False
3775.7059 	EXP 	grating: autoDraw = False
3775.7059 	EXP 	grating: ori = 0.0
3775.7059 	EXP 	fixation: autoDraw = True
3776.7058 	EXP 	fixation: autoDraw = False
3776.7058 	EXP 	grating: autoDraw = True
3777.0056 	EXP 	grating: autoDraw = False
3777.0923 	EXP 	New trial (rep=87, index=0): None
3777.1054 	EXP 	fixation: autoDraw = False
3777.1054 	EXP 	grating: autoDraw = False
3777.1054 	EXP 	grating: ori = 0.0
3777.1054 	EXP 	fixation: autoDraw = True
3778.1053 	EXP 	fixation: autoDraw = False
3778.1053 	EXP 	grating: autoDraw = True
3778.4054 	EXP 	grating: autoDraw = False
3778.5438 	EXP 	New trial (rep=88, index=0): None
3778.5552 	EXP 	fixation: autoDraw = False
3778.5552 	EXP 	grating: autoDraw = False
3778.5552 	EXP 	grating: ori = 0.0
3778.5552 	EXP 	fixation: autoDraw = True
3779.5551 	EXP 	fixation: autoDraw = False
3779.5551 	EXP 	grating: autoDraw = True
3779.8551 	EXP 	grating: autoDraw = False
3780.0451 	EXP 	New trial (rep=89, index=0): None
3780.0563 	EXP 	fixation: autoDraw = False
3780.0563 	EXP 	grating: autoDraw = False
3780.0563 	EXP 	grating: ori = 0.0
3780.0563 	EXP 	fixation: autoDraw = True
3781.0548 	EXP 	grating: autoDraw = True
3781.0715 	EXP 	fixation: autoDraw = False
3781.3546 	EXP 	grating: autoDraw = False
3781.5765 	EXP 	New trial (rep=90, index=0): None
3781.5879 	EXP 	fixation: autoDraw = False
3781.5879 	EXP 	grating: autoDraw = False
3781.5879 	EXP 	grating: ori = 0.0
3781.5879 	EXP 	fixation: autoDraw = True
3782.5878 	EXP 	fixation: autoDraw = False
3782.5878 	EXP 	grating: autoDraw = True
3782.8877 	EXP 	grating: autoDraw = False
3783.0608 	EXP 	New trial (rep=91, index=0): None
3783.0719 	EXP 	fixation: autoDraw = False
3783.0719 	EXP 	grating: autoDraw = False
3783.0719 	EXP 	grating: ori = 1.0
3783.0719 	EXP 	fixation: autoDraw = True
3784.0708 	EXP 	fixation: autoDraw = False
3784.0708 	EXP 	grating: autoDraw = True
3784.3704 	EXP 	grating: autoDraw = False
3784.5106 	EXP 	New trial (rep=92, index=0): None
3784.5211 	EXP 	fixation: autoDraw = False
3784.5211 	EXP 	grating: autoDraw = False
3784.5211 	EXP 	grating: ori = 0.0
3784.5211 	EXP 	fixation: autoDraw = True
3785.5206 	EXP 	fixation: autoDraw = False
3785.5206 	EXP 	grating: autoDraw = True
3785.8203 	EXP 	grating: autoDraw = False
3786.2584 	EXP 	New trial (rep=93, index=0): None
3786.2711 	EXP 	fixation: autoDraw = False
3786.2711 	EXP 	grating: autoDraw = False
3786.2711 	EXP 	grating: ori = 0.0
3786.2711 	EXP 	fixation: autoDraw = True
3787.2709 	EXP 	grating: autoDraw = True
3787.2869 	EXP 	fixation: autoDraw = False
3787.5700 	EXP 	grating: autoDraw = False
3788.0100 	EXP 	New trial (rep=94, index=0): None
3788.0207 	EXP 	fixation: autoDraw = False
3788.0207 	EXP 	grating: autoDraw = False
3788.0207 	EXP 	grating: ori = 3.0
3788.0207 	EXP 	fixation: autoDraw = True
3789.0203 	EXP 	fixation: autoDraw = False
3789.0203 	EXP 	grating: autoDraw = True
3789.3192 	EXP 	grating: autoDraw = False
3789.4898 	EXP 	New trial (rep=95, index=0): None
3789.5030 	EXP 	fixation: autoDraw = False
3789.5030 	EXP 	grating: autoDraw = False
3789.5030 	EXP 	grating: ori = 1.0
3789.5030 	EXP 	fixation: autoDraw = True
3790.5026 	EXP 	fixation: autoDraw = False
3790.5026 	EXP 	grating: autoDraw = True
3790.8028 	EXP 	grating: autoDraw = False
3791.0594 	EXP 	New trial (rep=96, index=0): None
3791.0705 	EXP 	fixation: autoDraw = False
3791.0705 	EXP 	grating: autoDraw = False
3791.0705 	EXP 	grating: ori = 2.0
3791.0705 	EXP 	fixation: autoDraw = True
3792.0693 	EXP 	grating: autoDraw = True
3792.0857 	EXP 	fixation: autoDraw = False
3792.3696 	EXP 	grating: autoDraw = False
3792.7249 	EXP 	New trial (rep=97, index=0): None
3792.7363 	EXP 	fixation: autoDraw = False
3792.7363 	EXP 	grating: autoDraw = False
3792.7363 	EXP 	grating: ori = 4.0
3792.7363 	EXP 	fixation: autoDraw = True
3793.7354 	EXP 	fixation: autoDraw = False
3793.7354 	EXP 	grating: autoDraw = True
3794.0354 	EXP 	grating: autoDraw = False
3794.3418 	EXP 	New trial (rep=98, index=0): None
3794.3525 	EXP 	fixation: autoDraw = False
3794.3525 	EXP 	grating: autoDraw = False
3794.3525 	EXP 	grating: ori = 0.0
3794.3525 	EXP 	fixation: autoDraw = True
3795.3517 	EXP 	fixation: autoDraw = False
3795.3517 	EXP 	grating: autoDraw = True
3795.6526 	EXP 	grating: autoDraw = False
3795.9247 	EXP 	New trial (rep=99, index=0): None
3795.9354 	EXP 	fixation: autoDraw = False
3795.9354 	EXP 	grating: autoDraw = False
3795.9354 	EXP 	grating: ori = 0.0
3795.9354 	EXP 	fixation: autoDraw = True
3796.9349 	EXP 	grating: autoDraw = True
3796.9512 	EXP 	fixation: autoDraw = False
3797.2346 	EXP 	grating: autoDraw = False
3797.5344 	EXP 	fixation: autoDraw = False
3797.5344 	EXP 	grating: autoDraw = False
3797.8072 	EXP 	window1: mouseVisible = True
